ID,value,Activity
GRAMPA1641,2.10720997,3.89279003
GRAMPA1642,1.451786436,4.548213564
GRAMPA1643,0.040146854,5.959853146
GRAMPA1644,0.39637601,5.60362399
GRAMPA1645,0.483187034,5.516812966
GRAMPA1646,-0.595160649,6.595160649
GRAMPA1647,1.051152522,4.948847478
GRAMPA1648,2.10720997,3.89279003
GRAMPA1649,0.57335288,5.42664712
GRAMPA1654,1.653212514,4.346787486
GRAMPA1656,1.487564914,4.512435086
GRAMPA1657,1.738657538,4.261342462
GRAMPA1658,2.408239965,3.591760035
GRAMPA1659,2.10720997,3.89279003
GRAMPA1661,1.603592207,4.396407793
GRAMPA1662,1.604226053,4.395773947
GRAMPA1664,2.528412189,3.471587811
GRAMPA1665,2.532837604,3.467162396
GRAMPA1668,1.53072889,4.46927111
GRAMPA1670,1.564835946,4.435164054
GRAMPA1671,1.061773129,4.938226871
GRAMPA1672,0.857056755,5.142943245
GRAMPA1674,1.096910013,4.903089987
GRAMPA1681,1.291859017,4.708140983
GRAMPA1682,0.876648067,5.123351933
GRAMPA1684,1.380333904,4.619666096
GRAMPA1685,0.428956434,5.571043566
GRAMPA1686,1.079181246,4.920818754
GRAMPA1688,1.397940009,4.602059991
GRAMPA1689,1.065572526,4.934427474
GRAMPA1691,1.096910013,4.903089987
GRAMPA1692,1.271841607,4.728158393
GRAMPA1693,1.754603129,4.245396871
GRAMPA1694,1.806179974,4.193820026
GRAMPA1695,1.806179974,4.193820026
GRAMPA1696,0.835637068,5.164362932
GRAMPA1697,1.626891983,4.373108017
GRAMPA1698,1.580834064,4.419165936
GRAMPA1699,1.279804069,4.720195931
GRAMPA1700,1.819543936,4.180456064
GRAMPA1701,1.494508212,4.505491788
GRAMPA1702,1.342422681,4.657577319
GRAMPA1703,0.669006781,5.330993219
GRAMPA1705,1.630088715,4.369911285
GRAMPA1706,1.365771941,4.634228059
GRAMPA1707,1.620136055,4.379863945
GRAMPA1708,1.726067654,4.273932346
GRAMPA1709,2.119617501,3.880382499
GRAMPA1710,0.662757832,5.337242168
GRAMPA1712,1.884795364,4.115204636
GRAMPA1713,1.812913357,4.187086643
GRAMPA1714,1.164352856,4.835647144
GRAMPA1715,0.875337427,5.124662573
GRAMPA1717,1.578603034,4.421396966
GRAMPA1718,1.041392685,4.958607315
GRAMPA1719,0.568476345,5.431523655
GRAMPA1720,1.330271572,4.669728428
GRAMPA1721,0.472103819,5.527896181
GRAMPA1723,1.852355602,4.147644398
GRAMPA1724,0.566753181,5.433246819
GRAMPA1726,0.602059991,5.397940009
GRAMPA1727,1.216618553,4.783381447
GRAMPA1728,1.31915252,4.68084748
GRAMPA1729,1.845250704,4.154749296
GRAMPA1730,2.354108439,3.645891561
GRAMPA1731,0.602059991,5.397940009
GRAMPA1732,0.602059991,5.397940009
GRAMPA1734,0.812913357,5.187086643
GRAMPA1735,0.477121255,5.522878745
GRAMPA1736,0.602059991,5.397940009
GRAMPA1737,1.568201724,4.431798276
GRAMPA1738,0.301029996,5.698970004
GRAMPA1740,1.867762025,4.132237975
GRAMPA1741,0.726998728,5.273001272
GRAMPA1742,0.414973348,5.585026652
GRAMPA1743,0.915248431,5.084751569
GRAMPA1744,0.562292864,5.437707136
GRAMPA1745,1.787814567,4.212185433
GRAMPA1746,0.698970004,5.301029996
GRAMPA1747,-0.531579503,6.531579503
GRAMPA1749,0.301029996,5.698970004
GRAMPA1750,0.301029996,5.698970004
GRAMPA1754,0.954255151,5.045744849
GRAMPA1755,0.652638292,5.347361708
GRAMPA1756,0.784954047,5.215045953
GRAMPA1757,0.255426577,5.744573423
GRAMPA1758,0.500602351,5.499397649
GRAMPA1759,0.45484486,5.54515514
GRAMPA1760,-0.15490196,6.15490196
GRAMPA1761,-0.15490196,6.15490196
GRAMPA1762,2.0,4.0
GRAMPA1763,0.639640608,5.360359392
GRAMPA1764,1.77815125,4.22184875
GRAMPA1765,1.477121255,4.522878745
GRAMPA1766,1.370145121,4.629854879
GRAMPA1767,-0.71219827,6.71219827
GRAMPA1768,0.954242509,5.045757491
GRAMPA1769,1.955746467,4.044253533
GRAMPA1770,2.193124598,3.806875402
GRAMPA1771,3.084460739,2.915539261
GRAMPA1772,2.068650943,3.931349057
GRAMPA1773,2.0,4.0
GRAMPA1774,0.795880017,5.204119983
GRAMPA1775,2.0,4.0
GRAMPA1776,1.687922706,4.312077294
GRAMPA1777,1.255272505,4.744727495
GRAMPA1778,1.698970004,4.301029996
GRAMPA1779,2.903089987,3.096910013
GRAMPA1780,0.745714909,5.254285091
GRAMPA1781,0.356046307,5.643953693
GRAMPA1782,-0.383475137,6.383475137
GRAMPA1783,2.0,4.0
GRAMPA1784,1.590218687,4.409781313
GRAMPA1785,1.558255956,4.441744044
GRAMPA1786,1.590074701,4.409925299
GRAMPA1787,1.505149978,4.494850022
GRAMPA1788,0.494850022,5.505149978
GRAMPA1789,0.193124598,5.806875402
GRAMPA1790,0.193124598,5.806875402
GRAMPA1791,1.187520721,4.812479279
GRAMPA1792,1.204119983,4.795880017
GRAMPA1793,0.602059991,5.397940009
GRAMPA1794,1.334659996,4.665340004
GRAMPA1795,0.194532384,5.805467616
GRAMPA1796,1.204119983,4.795880017
GRAMPA1797,1.204119983,4.795880017
GRAMPA1798,1.204119983,4.795880017
GRAMPA1799,0.903089987,5.096910013
GRAMPA1804,0.301029996,5.698970004
GRAMPA1805,0.301029996,5.698970004
GRAMPA1806,0.301029996,5.698970004
GRAMPA1807,0.301029996,5.698970004
GRAMPA1808,1.096910013,4.903089987
GRAMPA1809,0.795880017,5.204119983
GRAMPA1810,0.647987493,5.352012507
GRAMPA1811,0.903089987,5.096910013
GRAMPA1812,2.301029996,3.698970004
GRAMPA1813,1.462397998,4.537602002
GRAMPA1814,1.806179974,4.193820026
GRAMPA1815,0.189980319,5.810019681
GRAMPA1816,0.903089987,5.096910013
GRAMPA1818,0.84509804,5.15490196
GRAMPA1819,0.301029996,5.698970004
GRAMPA1820,0.314393957,5.685606043
GRAMPA1823,0.494850022,5.505149978
GRAMPA1824,0.494850022,5.505149978
GRAMPA1825,0.494850022,5.505149978
GRAMPA1826,0.494850022,5.505149978
GRAMPA1827,0.795880017,5.204119983
GRAMPA1828,0.795880017,5.204119983
GRAMPA1829,0.795880017,5.204119983
GRAMPA1830,0.795880017,5.204119983
GRAMPA1831,0.494850022,5.505149978
GRAMPA1832,0.494850022,5.505149978
GRAMPA1833,1.136986768,4.863013232
GRAMPA1834,0.494850022,5.505149978
GRAMPA1835,0.795880017,5.204119983
GRAMPA1836,0.494850022,5.505149978
GRAMPA1837,1.096910013,4.903089987
GRAMPA1838,0.795880017,5.204119983
GRAMPA1839,1.707570176,4.292429824
GRAMPA1840,0.903089987,5.096910013
GRAMPA1841,1.264288175,4.735711825
GRAMPA1842,1.806179974,4.193820026
GRAMPA1843,1.210318041,4.789681959
GRAMPA1844,-0.82287798,6.82287798
GRAMPA1845,1.096910013,4.903089987
GRAMPA1846,1.096910013,4.903089987
GRAMPA1847,0.971971276,5.028028724
GRAMPA1848,0.079181246,5.920818754
GRAMPA1849,0.549481559,5.450518441
GRAMPA1850,1.902539997,4.097460003
GRAMPA1852,1.784163133,4.215836867
GRAMPA1853,0.741373686,5.258626314
GRAMPA1854,1.743447987,4.256552013
GRAMPA1855,0.494850022,5.505149978
GRAMPA1856,0.624265047,5.375734953
GRAMPA1857,1.256282388,4.743717612
GRAMPA1858,0.955252392,5.044747608
GRAMPA1859,1.044333743,4.955666257
GRAMPA1860,0.397940009,5.602059991
GRAMPA1861,0.903089987,5.096910013
GRAMPA1862,0.713938314,5.286061686
GRAMPA1863,1.01518911,4.98481089
GRAMPA1865,1.096910013,4.903089987
GRAMPA1866,1.230448921,4.769551079
GRAMPA1867,2.301029996,3.698970004
GRAMPA1868,0.350387936,5.649612064
GRAMPA1869,0.386085586,5.613914414
GRAMPA1870,1.460393683,4.539606317
GRAMPA1872,1.806179974,4.193820026
GRAMPA1873,1.977455997,4.022544003
GRAMPA1874,2.150039775,3.849960225
GRAMPA1875,0.947229066,5.052770934
GRAMPA1876,0.754548718,5.245451282
GRAMPA1877,1.477058667,4.522941333
GRAMPA1878,0.477121255,5.522878745
GRAMPA1879,0.444817259,5.555182741
GRAMPA1880,0.954732388,5.045267612
GRAMPA1881,1.76819873,4.23180127
GRAMPA1882,1.751405602,4.248594398
GRAMPA1883,0.51851394,5.48148606
GRAMPA1884,1.660751561,4.339248439
GRAMPA1885,2.641136642,3.358863358
GRAMPA1886,1.43800409,4.56199591
GRAMPA1887,0.933636174,5.066363826
GRAMPA1888,0.875061263,5.124938737
GRAMPA1889,2.10720997,3.89279003
GRAMPA1890,1.92682194,4.07317806
GRAMPA1891,2.574226373,3.425773627
GRAMPA1892,2.698970004,3.301029996
GRAMPA1893,2.698970004,3.301029996
GRAMPA1894,1.750122527,4.249877473
GRAMPA1895,0.804754064,5.195245936
GRAMPA1896,1.301029996,4.698970004
GRAMPA1897,0.804754064,5.195245936
GRAMPA1899,1.255272505,4.744727495
GRAMPA1900,2.326412575,3.673587425
GRAMPA1901,1.577542925,4.422457075
GRAMPA1903,0.743131831,5.256868169
GRAMPA1904,1.017169445,4.982830555
GRAMPA1905,1.293414314,4.706585686
GRAMPA1906,0.903089987,5.096910013
GRAMPA1908,1.201258887,4.798741113
GRAMPA1909,1.498243077,4.501756923
GRAMPA1910,0.380211242,5.619788758
GRAMPA1911,1.067245768,4.932754232
GRAMPA1912,1.068185862,4.931814138
GRAMPA1913,0.549481559,5.450518441
GRAMPA1914,1.658997331,4.341002669
GRAMPA1915,2.10720997,3.89279003
GRAMPA1916,1.211979342,4.788020658
GRAMPA1917,0.238513299,5.761486701
GRAMPA1918,1.056968734,4.943031266
GRAMPA1919,1.453057705,4.546942295
GRAMPA1924,1.035661723,4.964338277
GRAMPA1926,1.243345852,4.756654148
GRAMPA1927,0.814754251,5.185245749
GRAMPA1929,2.201407735,3.798592265
GRAMPA1930,-0.107905397,6.107905397
GRAMPA1932,0.84509804,5.15490196
GRAMPA1933,0.602059991,5.397940009
GRAMPA1935,0.602059991,5.397940009
GRAMPA1936,1.795880017,4.204119983
GRAMPA1939,1.599597749,4.400402251
GRAMPA1940,2.537308578,3.462691422
GRAMPA1941,1.642196604,4.357803396
GRAMPA1942,1.397940009,4.602059991
GRAMPA1943,0.804754064,5.195245936
GRAMPA1944,1.096910013,4.903089987
GRAMPA1946,1.187842251,4.812157749
GRAMPA1947,1.737771454,4.262228546
GRAMPA1948,2.33338146,3.66661854
GRAMPA1949,1.380333904,4.619666096
GRAMPA1950,0.804754064,5.195245936
GRAMPA1951,1.267920157,4.732079843
GRAMPA1952,1.437374011,4.562625989
GRAMPA1953,0.408961321,5.591038679
GRAMPA1954,0.457254939,5.542745061
GRAMPA1955,1.238046103,4.761953897
GRAMPA1956,1.698970004,4.301029996
GRAMPA1957,-0.225839605,6.225839605
GRAMPA1958,0.555706759,5.444293241
GRAMPA1959,0.55073925,5.44926075
GRAMPA1960,1.170778751,4.829221249
GRAMPA1961,0.861138984,5.138861016
GRAMPA1962,0.921822231,5.078177769
GRAMPA1963,2.0,4.0
GRAMPA1964,1.698970004,4.301029996
GRAMPA1965,1.096910013,4.903089987
GRAMPA1966,0.838969231,5.161030769
GRAMPA1967,0.843194134,5.156805866
GRAMPA1968,2.180927167,3.819072833
GRAMPA1969,1.207423111,4.792576889
GRAMPA1971,0.77815125,5.22184875
GRAMPA1972,0.187348074,5.812651926
GRAMPA1973,0.996484861,5.003515139
GRAMPA1976,0.967287531,5.032712469
GRAMPA1977,1.51851394,4.48148606
GRAMPA1978,1.77815125,4.22184875
GRAMPA1979,1.77815125,4.22184875
GRAMPA1980,2.0,4.0
GRAMPA1981,1.336459734,4.663540266
GRAMPA1982,2.0,4.0
GRAMPA1983,2.0,4.0
GRAMPA1984,1.025305865,4.974694135
GRAMPA1986,2.0,4.0
GRAMPA1988,0.826074803,5.173925197
GRAMPA1989,2.0,4.0
GRAMPA1990,1.301029996,4.698970004
GRAMPA1991,0.939519253,5.060480747
GRAMPA1993,0.397940009,5.602059991
GRAMPA1994,2.0,4.0
GRAMPA1995,0.956377373,5.043622627
GRAMPA1996,1.766429833,4.233570167
GRAMPA1997,2.068650943,3.931349057
GRAMPA1998,0.968821798,5.031178202
GRAMPA1999,2.196494837,3.803505163
GRAMPA2000,1.845987061,4.154012939
GRAMPA2001,1.401160987,4.598839013
GRAMPA2002,0.356058277,5.643941723
GRAMPA2004,0.204119983,5.795880017
GRAMPA2005,-0.204119983,6.204119983
GRAMPA2009,0.477121255,5.522878745
GRAMPA2011,0.795880017,5.204119983
GRAMPA2012,0.602059991,5.397940009
GRAMPA2015,1.991226076,4.008773924
GRAMPA2016,0.795880017,5.204119983
GRAMPA2017,1.408009954,4.591990046
GRAMPA2018,1.129837691,4.870162309
GRAMPA2020,0.625174995,5.374825005
GRAMPA2021,2.642400185,3.357599815
GRAMPA2025,2.10720997,3.89279003
GRAMPA2027,0.113943352,5.886056648
GRAMPA2030,2.10720997,3.89279003
GRAMPA2031,2.477121255,3.522878745
GRAMPA2032,1.505149978,4.494850022
GRAMPA2033,0.530286331,5.469713669
GRAMPA2034,2.301029996,3.698970004
GRAMPA2035,2.301029996,3.698970004
GRAMPA2036,1.977723605,4.022276395
GRAMPA2037,1.733983499,4.266016501
GRAMPA2038,1.522107633,4.477892367
GRAMPA2039,1.219175354,4.780824646
GRAMPA2041,1.4561311,4.5438689
GRAMPA2042,1.204119983,4.795880017
GRAMPA2043,2.0,4.0
GRAMPA2044,0.954242509,5.045757491
GRAMPA2045,1.397940009,4.602059991
GRAMPA2046,1.806179974,4.193820026
GRAMPA2047,1.806179974,4.193820026
GRAMPA2048,1.965642952,4.034357048
GRAMPA2049,0.875207238,5.124792762
GRAMPA2050,0.855474945,5.144525055
GRAMPA2051,-0.006234127,6.006234127
GRAMPA2052,1.839437141,4.160562859
GRAMPA2053,1.096910013,4.903089987
GRAMPA2054,1.653212514,4.346787486
GRAMPA2055,1.698970004,4.301029996
GRAMPA2056,1.698970004,4.301029996
GRAMPA2057,1.681241237,4.318758763
GRAMPA2058,1.255272505,4.744727495
GRAMPA2059,2.39529341,3.60470659
GRAMPA2060,1.276287636,4.723712364
GRAMPA2061,1.540566319,4.459433681
GRAMPA2062,1.553030812,4.446969188
GRAMPA2063,1.522385521,4.477614479
GRAMPA2064,1.493760865,4.506239135
GRAMPA2065,1.562340664,4.437659336
GRAMPA2066,0.681241237,5.318758763
GRAMPA2067,1.290357649,4.709642351
GRAMPA2069,0.797911257,5.202088743
GRAMPA2070,1.40654018,4.59345982
GRAMPA2071,2.10720997,3.89279003
GRAMPA2072,1.505149978,4.494850022
GRAMPA2073,1.505149978,4.494850022
GRAMPA2074,0.682436475,5.317563525
GRAMPA2076,1.564666064,4.435333936
GRAMPA2077,3.204119983,2.795880017
GRAMPA2078,0.77815125,5.22184875
GRAMPA2079,1.303148362,4.696851638
GRAMPA2080,1.294466226,4.705533774
GRAMPA2082,1.937016107,4.062983893
GRAMPA2083,0.77815125,5.22184875
GRAMPA2084,1.020376063,4.979623937
GRAMPA2085,1.108421692,4.891578308
GRAMPA2086,0.795880017,5.204119983
GRAMPA2088,2.698970004,3.301029996
GRAMPA2089,2.187520721,3.812479279
GRAMPA2090,2.029383778,3.970616222
GRAMPA2091,0.903089987,5.096910013
GRAMPA2092,1.146128036,4.853871964
GRAMPA2093,1.113943352,4.886056648
GRAMPA2094,1.146128036,4.853871964
GRAMPA2095,0.815054879,5.184945121
GRAMPA2096,1.230448921,4.769551079
GRAMPA2097,1.505149978,4.494850022
GRAMPA2098,2.698970004,3.301029996
GRAMPA2100,2.698970004,3.301029996
GRAMPA2101,2.0,4.0
GRAMPA2102,2.217404889,3.782595111
GRAMPA2103,2.698970004,3.301029996
GRAMPA2104,2.10720997,3.89279003
GRAMPA2105,2.187083981,3.812916019
GRAMPA2106,2.698970004,3.301029996
GRAMPA2107,2.698970004,3.301029996
GRAMPA2108,2.165185439,3.834814561
GRAMPA2109,2.698970004,3.301029996
GRAMPA2110,2.150533846,3.849466154
GRAMPA2111,1.682123414,4.317876586
GRAMPA2113,1.748754472,4.251245528
GRAMPA2114,1.600453174,4.399546826
GRAMPA2115,2.176091259,3.823908741
GRAMPA2116,2.0,4.0
GRAMPA2117,2.397940009,3.602059991
GRAMPA2118,1.748754472,4.251245528
GRAMPA2119,0.243038049,5.756961951
GRAMPA2120,1.743078576,4.256921424
GRAMPA2121,1.759546661,4.240453339
GRAMPA2122,1.737842396,4.262157604
GRAMPA2123,1.759546661,4.240453339
GRAMPA2124,1.743078576,4.256921424
GRAMPA2125,1.949404492,4.050595508
GRAMPA2126,1.717521168,4.282478832
GRAMPA2127,2.0,4.0
GRAMPA2128,2.0,4.0
GRAMPA2129,2.276231958,3.723768042
GRAMPA2130,2.517646465,3.482353535
GRAMPA2131,1.595860529,4.404139471
GRAMPA2132,1.569904198,4.430095802
GRAMPA2133,1.717521168,4.282478832
GRAMPA2134,2.301029996,3.698970004
GRAMPA2135,1.70771322,4.29228678
GRAMPA2136,1.010299957,4.989700043
GRAMPA2137,0.551697469,5.448302531
GRAMPA2138,0.908485019,5.091514981
GRAMPA2139,1.19991782,4.80008218
GRAMPA2141,-0.23217383,6.23217383
GRAMPA2142,1.871922674,4.128077326
GRAMPA2143,1.533125223,4.466874777
GRAMPA2144,1.208895527,4.791104473
GRAMPA2145,2.31358483,3.68641517
GRAMPA2146,1.604099653,4.395900347
GRAMPA2147,1.099434813,4.900565187
GRAMPA2148,1.094162624,4.905837376
GRAMPA2149,0.301029996,5.698970004
GRAMPA2150,2.10720997,3.89279003
GRAMPA2151,1.806179974,4.193820026
GRAMPA2154,2.10720997,3.89279003
GRAMPA2155,2.10720997,3.89279003
GRAMPA2156,2.10720997,3.89279003
GRAMPA2157,0.903089987,5.096910013
GRAMPA2158,2.10720997,3.89279003
GRAMPA2159,0.77815125,5.22184875
GRAMPA2160,0.602059991,5.397940009
GRAMPA2161,0.903089987,5.096910013
GRAMPA2163,1.356014843,4.643985157
GRAMPA2164,1.946428125,4.053571875
GRAMPA2165,1.378118801,4.621881199
GRAMPA2166,0.301029996,5.698970004
GRAMPA2167,1.397940009,4.602059991
GRAMPA2168,1.016989242,4.983010758
GRAMPA2169,1.573938057,4.426061943
GRAMPA2170,2.0,4.0
GRAMPA2171,1.096910013,4.903089987
GRAMPA2172,2.0,4.0
GRAMPA2173,1.096910013,4.903089987
GRAMPA2174,2.0,4.0
GRAMPA2175,2.0,4.0
GRAMPA2176,1.316269962,4.683730038
GRAMPA2177,0.494850022,5.505149978
GRAMPA2178,0.795880017,5.204119983
GRAMPA2179,0.569178765,5.430821235
GRAMPA2180,1.195641124,4.804358876
GRAMPA2181,1.154029223,4.845970777
GRAMPA2182,0.422877438,5.577122562
GRAMPA2183,0.63459355,5.36540645
GRAMPA2184,0.612562845,5.387437155
GRAMPA2185,0.582641698,5.417358302
GRAMPA2186,0.555812221,5.444187779
GRAMPA2187,1.447220512,4.552779488
GRAMPA2188,1.128217953,4.871782047
GRAMPA2191,0.113943352,5.886056648
GRAMPA2192,1.131153649,4.868846351
GRAMPA2193,0.966141733,5.033858267
GRAMPA2194,0.966141733,5.033858267
GRAMPA2195,-0.522878745,6.522878745
GRAMPA2196,2.698970004,3.301029996
GRAMPA2197,0.113943352,5.886056648
GRAMPA2198,0.929418926,5.070581074
GRAMPA2199,1.257740059,4.742259941
GRAMPA2200,1.505149978,4.494850022
GRAMPA2201,1.84501963,4.15498037
GRAMPA2202,1.524781195,4.475218805
GRAMPA2203,0.899741948,5.100258052
GRAMPA2204,0.598711953,5.401288047
GRAMPA2205,1.816804523,4.183195477
GRAMPA2206,0.146128036,5.853871964
GRAMPA2207,0.890772012,5.109227988
GRAMPA2209,1.795880017,4.204119983
GRAMPA2210,1.795880017,4.204119983
GRAMPA2211,1.795880017,4.204119983
GRAMPA2212,1.795880017,4.204119983
GRAMPA2213,1.795880017,4.204119983
GRAMPA2217,1.795880017,4.204119983
GRAMPA2218,1.795880017,4.204119983
GRAMPA2220,0.77815125,5.22184875
GRAMPA2221,2.408239965,3.591760035
GRAMPA2223,2.0,4.0
GRAMPA2224,0.542201982,5.457798018
GRAMPA2226,0.29907772,5.70092228
GRAMPA2227,1.278332668,4.721667332
GRAMPA2228,1.740807168,4.259192832
GRAMPA2229,0.19919619,5.80080381
GRAMPA2230,0.414973348,5.585026652
GRAMPA2231,1.69157185,4.30842815
GRAMPA2232,1.371465449,4.628534551
GRAMPA2233,1.062166281,4.937833719
GRAMPA2234,1.36017217,4.63982783
GRAMPA2235,0.397940009,5.602059991
GRAMPA2236,1.93529618,4.06470382
GRAMPA2237,2.245723879,3.754276121
GRAMPA2238,1.677897156,4.322102844
GRAMPA2239,1.077616612,4.922383388
GRAMPA2240,0.725009157,5.274990843
GRAMPA2241,0.724441444,5.275558556
GRAMPA2242,1.633559906,4.366440094
GRAMPA2243,1.230448921,4.769551079
GRAMPA2244,1.982271233,4.017728767
GRAMPA2245,2.10720997,3.89279003
GRAMPA2246,0.805949963,5.194050037
GRAMPA2247,1.337609113,4.662390887
GRAMPA2248,0.480265665,5.519734335
GRAMPA2249,1.148166821,4.851833179
GRAMPA2251,2.09676287,3.90323713
GRAMPA2252,1.482419838,4.517580162
GRAMPA2253,2.147601311,3.852398689
GRAMPA2254,0.380211242,5.619788758
GRAMPA2256,2.256445087,3.743554913
GRAMPA2257,1.421339233,4.578660767
GRAMPA2258,0.422877438,5.577122562
GRAMPA2259,1.124639278,4.875360722
GRAMPA2260,2.698970004,3.301029996
GRAMPA2261,1.990093258,4.009906742
GRAMPA2262,1.0,5.0
GRAMPA2263,1.399583336,4.600416664
GRAMPA2264,0.725009157,5.274990843
GRAMPA2265,0.0,6.0
GRAMPA2266,0.701148206,5.298851794
GRAMPA2267,0.43956175,5.56043825
GRAMPA2268,1.62283548,4.37716452
GRAMPA2269,1.836239497,4.163760503
GRAMPA2270,1.329058719,4.670941281
GRAMPA2271,0.903089987,5.096910013
GRAMPA2272,1.631443769,4.368556231
GRAMPA2273,0.669006781,5.330993219
GRAMPA2274,0.114381079,5.885618921
GRAMPA2275,-0.045757491,6.045757491
GRAMPA2276,0.636822098,5.363177902
GRAMPA2277,0.669006781,5.330993219
GRAMPA2278,0.146128036,5.853871964
GRAMPA2279,0.322219295,5.677780705
GRAMPA2280,2.247630447,3.752369553
GRAMPA2281,1.243038049,4.756961951
GRAMPA2282,0.041392685,5.958607315
GRAMPA2283,0.903089987,5.096910013
GRAMPA2284,2.0,4.0
GRAMPA2285,2.569082147,3.430917853
GRAMPA2286,1.0,5.0
GRAMPA2287,0.626234356,5.373765644
GRAMPA2288,1.875061263,4.124938737
GRAMPA2289,0.383815366,5.616184634
GRAMPA2290,1.806179974,4.193820026
GRAMPA2292,0.431363764,5.568636236
GRAMPA2293,1.639474436,4.360525564
GRAMPA2294,1.160640406,4.839359594
GRAMPA2295,2.477121255,3.522878745
GRAMPA2296,0.888560376,5.111439624
GRAMPA2297,1.038339339,4.961660661
GRAMPA2298,1.176091259,4.823908741
GRAMPA2299,0.498981311,5.501018689
GRAMPA2300,0.374182075,5.625817925
GRAMPA2301,2.0,4.0
GRAMPA2302,1.051152522,4.948847478
GRAMPA2303,1.14544208,4.85455792
GRAMPA2304,1.108183351,4.891816649
GRAMPA2305,1.07387007,4.92612993
GRAMPA2306,2.698970004,3.301029996
GRAMPA2307,2.10720997,3.89279003
GRAMPA2308,2.496929648,3.503070352
GRAMPA2309,-0.091514981,6.091514981
GRAMPA2310,2.10720997,3.89279003
GRAMPA2311,0.414973348,5.585026652
GRAMPA2312,0.683504099,5.316495901
GRAMPA2315,2.0,4.0
GRAMPA2316,0.602059991,5.397940009
GRAMPA2318,0.495544338,5.504455662
GRAMPA2319,1.602059991,4.397940009
GRAMPA2320,1.301029996,4.698970004
GRAMPA2321,1.0,5.0
GRAMPA2322,1.602059991,4.397940009
GRAMPA2323,0.91805797,5.08194203
GRAMPA2324,1.371801381,4.628198619
GRAMPA2325,1.189210888,4.810789112
GRAMPA2326,1.362113828,4.637886172
GRAMPA2327,0.903089987,5.096910013
GRAMPA2328,1.414973348,4.585026652
GRAMPA2329,0.954242509,5.045757491
GRAMPA2330,1.187488511,4.812511489
GRAMPA2331,1.495226158,4.504773842
GRAMPA2332,0.895677727,5.104322273
GRAMPA2333,0.740362689,5.259637311
GRAMPA2334,1.100370545,4.899629455
GRAMPA2335,2.10720997,3.89279003
GRAMPA2336,1.408239965,4.591760035
GRAMPA2337,-0.031513151,6.031513151
GRAMPA2338,0.861851009,5.138148991
GRAMPA2339,0.560821014,5.439178986
GRAMPA2340,0.550080045,5.449919955
GRAMPA2341,-0.08728742,6.08728742
GRAMPA2342,0.338925327,5.661074673
GRAMPA2343,1.051152522,4.948847478
GRAMPA2344,0.415070791,5.584929209
GRAMPA2345,0.823908741,5.176091259
GRAMPA2346,0.113943352,5.886056648
GRAMPA2347,1.125899372,4.874100628
GRAMPA2348,1.982271233,4.017728767
GRAMPA2349,1.115110334,4.884889666
GRAMPA2351,1.053078443,4.946921557
GRAMPA2352,0.698970004,5.301029996
GRAMPA2353,-0.15490196,6.15490196
GRAMPA2354,1.681241237,4.318758763
GRAMPA2355,2.0,4.0
GRAMPA2356,0.875061263,5.124938737
GRAMPA2357,0.113943352,5.886056648
GRAMPA2358,0.255676437,5.744323563
GRAMPA2359,0.748188027,5.251811973
GRAMPA2360,0.875061263,5.124938737
GRAMPA2361,0.462679535,5.537320465
GRAMPA2362,1.62324929,4.37675071
GRAMPA2363,1.301029996,4.698970004
GRAMPA2364,0.491361694,5.508638306
GRAMPA2365,0.477121255,5.522878745
GRAMPA2366,1.861262834,4.138737166
GRAMPA2367,1.467439569,4.532560431
GRAMPA2368,1.441744909,4.558255091
GRAMPA2369,1.113943352,4.886056648
GRAMPA2371,0.931275363,5.068724637
GRAMPA2372,1.563362181,4.436637819
GRAMPA2373,1.56360677,4.43639323
GRAMPA2374,1.553037736,4.446962264
GRAMPA2375,1.553276577,4.446723423
GRAMPA2376,-0.421967677,6.421967677
GRAMPA2377,-0.144478606,6.144478606
GRAMPA2378,-0.139149883,6.139149883
GRAMPA2379,-0.146962521,6.146962521
GRAMPA2380,1.204119983,4.795880017
GRAMPA2381,1.806179974,4.193820026
GRAMPA2382,1.204119983,4.795880017
GRAMPA2383,1.350671471,4.649328529
GRAMPA2384,0.77815125,5.22184875
GRAMPA2385,0.442273751,5.557726249
GRAMPA2386,0.17923567,5.82076433
GRAMPA2387,0.93314951,5.06685049
GRAMPA2388,0.77815125,5.22184875
GRAMPA2389,0.610024608,5.389975392
GRAMPA2390,1.510310732,4.489689268
GRAMPA2391,1.806179974,4.193820026
GRAMPA2392,2.10720997,3.89279003
GRAMPA2393,-0.15490196,6.15490196
GRAMPA2394,0.923921262,5.076078738
GRAMPA2395,0.132903353,5.867096647
GRAMPA2396,0.775479778,5.224520222
GRAMPA2397,1.428736789,4.571263211
GRAMPA2398,1.091849711,4.908150289
GRAMPA2399,1.368051898,4.631948102
GRAMPA2400,1.08684388,4.91315612
GRAMPA2401,1.439332694,4.560667306
GRAMPA2402,0.900367129,5.099632871
GRAMPA2403,0.556302501,5.443697499
GRAMPA2404,0.51851394,5.48148606
GRAMPA2405,1.722491811,4.277508189
GRAMPA2406,0.113943352,5.886056648
GRAMPA2407,0.630960402,5.369039598
GRAMPA2408,1.096910013,4.903089987
GRAMPA2409,0.342422681,5.657577319
GRAMPA2410,0.698970004,5.301029996
GRAMPA2411,-0.22184875,6.22184875
GRAMPA2412,1.146128036,4.853871964
GRAMPA2413,1.713524406,4.286475594
